Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Lazio;Altri trasporti;2021;5345888490.0000
Lazio;Viabilità;2000;898642360.0000
Lazio;Viabilità;2001;945612600.0000
Lazio;Viabilità;2002;875163900.0000
Lazio;Viabilità;2003;1131804040.0000
Lazio;Viabilità;2004;1329166160.0000
Lazio;Viabilità;2005;1615528150.0000
Lazio;Viabilità;2006;1475604070.0000
Lazio;Viabilità;2007;1476925410.0000
Lazio;Viabilità;2008;1151341350.0000
Lazio;Viabilità;2009;1366032090.0000
Lazio;Viabilità;2010;1330619360.0000
Lazio;Viabilità;2011;1182953820.0000
Lazio;Viabilità;2012;1225832970.0000
Lazio;Viabilità;2013;1119290560.0000
Lazio;Viabilità;2014;1270379770.0000
Lazio;Viabilità;2015;1099036340.0000
Lazio;Viabilità;2016;983473450.0000
Lazio;Viabilità;2017;1143653100.0000
Lazio;Viabilità;2018;2152674910.0000
Lazio;Viabilità;2019;2241981600.0000
Lazio;Viabilità;2020;2215692610.0000
Lazio;Viabilità;2021;2867341320.0000
Lazio;Telecomunicazioni;2000;2094735460.0000
Lazio;Telecomunicazioni;2001;1443783750.0000
Lazio;Telecomunicazioni;2002;2046722910.0000
Lazio;Telecomunicazioni;2003;2408344200.0000
Lazio;Telecomunicazioni;2004;2326365460.0000
Lazio;Telecomunicazioni;2005;2435087360.0000
Lazio;Telecomunicazioni;2006;2935046380.0000
Lazio;Telecomunicazioni;2007;2660770200.0000
Lazio;Telecomunicazioni;2008;2869276510.0000
Lazio;Telecomunicazioni;2009;2911576170.0000
Lazio;Telecomunicazioni;2010;2695764780.0000
Lazio;Telecomunicazioni;2011;2664047470.0000
Lazio;Telecomunicazioni;2012;3292395830.0000
Lazio;Telecomunicazioni;2013;2589536010.0000
Lazio;Telecomunicazioni;2014;2450564510.0000
Lazio;Telecomunicazioni;2015;2317585550.0000
Lazio;Telecomunicazioni;2016;2476180430.0000
Lazio;Telecomunicazioni;2017;2428481510.0000
Lazio;Telecomunicazioni;2018;2302607290.0000
Lazio;Telecomunicazioni;2019;3208517560.0000
Lazio;Telecomunicazioni;2020;4354143360.0000
Lazio;Telecomunicazioni;2021;2927215560.0000
Lazio;Agricoltura;2000;602030440.0000
Lazio;Agricoltura;2001;581546090.0000
Lazio;Agricoltura;2002;584628060.0000
Lazio;Agricoltura;2003;576283580.0000
Lazio;Agricoltura;2004;593143220.0000
Lazio;Agricoltura;2005;577929020.0000
Lazio;Agricoltura;2006;468460010.0000
Lazio;Agricoltura;2007;485877960.0000
Lazio;Agricoltura;2008;467238330.0000
Lazio;Agricoltura;2009;454173800.0000
Lazio;Agricoltura;2010;467331150.0000
Lazio;Agricoltura;2011;379119850.0000
Lazio;Agricoltura;2012;344919730.0000
Lazio;Agricoltura;2013;378252060.0000
Lazio;Agricoltura;2014;336094490.0000
Lazio;Agricoltura;2015;384873530.0000
Lazio;Agricoltura;2016;344335060.0000
Lazio;Agricoltura;2017;256011330.0000
Lazio;Agricoltura;2018;277893430.0000
Lazio;Agricoltura;2019;251239580.0000
Lazio;Agricoltura;2020;390296300.0000
Lazio;Agricoltura;2021;306736770.0000
Lazio;Pesca marittima e Acquicoltura;2000;8979630.0000
Lazio;Pesca marittima e Acquicoltura;2001;7122950.0000
Lazio;Pesca marittima e Acquicoltura;2002;2543840.0000
Lazio;Pesca marittima e Acquicoltura;2003;5948790.0000
Lazio;Pesca marittima e Acquicoltura;2004;6892570.0000
Lazio;Pesca marittima e Acquicoltura;2005;7754470.0000
Lazio;Pesca marittima e Acquicoltura;2006;9098650.0000
Lazio;Pesca marittima e Acquicoltura;2007;6129320.0000
Lazio;Pesca marittima e Acquicoltura;2008;7906550.0000
Lazio;Pesca marittima e Acquicoltura;2009;9273610.0000
Lazio;Pesca marittima e Acquicoltura;2010;6509970.0000
Lazio;Pesca marittima e Acquicoltura;2011;14631390.0000
Lazio;Pesca marittima e Acquicoltura;2012;13134110.0000
Lazio;Pesca marittima e Acquicoltura;2013;11066380.0000
Lazio;Pesca marittima e Acquicoltura;2014;10690570.0000
Lazio;Pesca marittima e Acquicoltura;2015;9955110.0000
Lazio;Pesca marittima e Acquicoltura;2016;15011410.0000
Lazio;Pesca marittima e Acquicoltura;2017;50166270.0000
Lazio;Pesca marittima e Acquicoltura;2018;44665460.0000
Lazio;Pesca marittima e Acquicoltura;2019;58368890.0000
Lazio;Pesca marittima e Acquicoltura;2020;43456210.0000
Lazio;Pesca marittima e Acquicoltura;2021;46875050.0000
Lazio;Turismo;2000;134302570.0000
Lazio;Turismo;2001;94788510.0000
Lazio;Turismo;2002;85065290.0000
Lazio;Turismo;2003;83095080.0000
Lazio;Turismo;2004;85110370.0000
Lazio;Turismo;2005;83405800.0000
Lazio;Turismo;2006;99660980.0000
Lazio;Turismo;2007;114880690.0000
Lazio;Turismo;2008;115835430.0000
Lazio;Turismo;2009;139063250.0000
Lazio;Turismo;2010;100175540.0000
Lazio;Turismo;2011;87506920.0000
Lazio;Turismo;2012;91616060.0000
Lazio;Turismo;2013;68374420.0000
Lazio;Turismo;2014;59607460.0000
Lazio;Turismo;2015;66425870.0000
Lazio;Turismo;2016;52068420.0000
Lazio;Turismo;2017;50612530.0000
Lazio;Turismo;2018;63838760.0000
Lazio;Turismo;2019;66158200.0000
Lazio;Turismo;2020;359196200.0000
Lazio;Turismo;2021;794485800.0000
Lazio;Commercio;2000;77705370.0000
Lazio;Commercio;2001;140467510.0000
Lazio;Commercio;2002;270094800.0000
Lazio;Commercio;2003;221476150.0000
Lazio;Commercio;2004;220084830.0000
Lazio;Commercio;2005;210037180.0000
Lazio;Commercio;2006;295911410.0000
Lazio;Commercio;2007;219932250.0000
Lazio;Commercio;2008;304227180.0000
Lazio;Commercio;2009;190125420.0000
Lazio;Commercio;2010;261745150.0000
Lazio;Commercio;2011;192130030.0000
Lazio;Commercio;2012;253496410.0000
Lazio;Commercio;2013;218497120.0000
Lazio;Commercio;2014;215273170.0000
Lazio;Commercio;2015;135163930.0000
Lazio;Commercio;2016;121287350.0000
Lazio;Commercio;2017;119309690.0000
Lazio;Commercio;2018;103308620.0000
Lazio;Commercio;2019;120842930.0000
Lazio;Commercio;2020;477722990.0000
Lazio;Commercio;2021;682288120.0000
Lazio;Industria e Artigianato;2000;865222990.0000
Lazio;Industria e Artigianato;2001;2991872810.0000
Lazio;Industria e Artigianato;2002;2436152840.0000
Lazio;Industria e Artigianato;2003;2881859690.0000
Lazio;Industria e Artigianato;2004;2300975040.0000
Lazio;Industria e Artigianato;2005;3013689650.0000
Lazio;Industria e Artigianato;2006;2560639340.0000
Lazio;Industria e Artigianato;2007;3248914300.0000
Lazio;Industria e Artigianato;2008;3289550340.0000
Lazio;Industria e Artigianato;2009;3679684020.0000
Lazio;Industria e Artigianato;2010;3801456730.0000
Lazio;Industria e Artigianato;2011;2782459750.0000
Lazio;Industria e Artigianato;2012;2838899140.0000
Lazio;Industria e Artigianato;2013;1174012560.0000
Lazio;Industria e Artigianato;2014;2830317350.0000
Lazio;Industria e Artigianato;2015;2574397020.0000
Lazio;Industria e Artigianato;2016;1868777480.0000
Lazio;Industria e Artigianato;2017;2284785230.0000
Lazio;Industria e Artigianato;2018;2258445050.0000
Lazio;Industria e Artigianato;2019;2564475350.0000
Lazio;Industria e Artigianato;2020;2840052320.0000
Lazio;Industria e Artigianato;2021;4187916310.0000
Lazio;Energia;2000;5681179850.0000
Lazio;Energia;2001;7649668400.0000
Lazio;Energia;2002;9042433060.0000
Lazio;Energia;2003;10621672290.0000
Lazio;Energia;2004;12880132280.0000
Lazio;Energia;2005;10975211090.0000
Lazio;Energia;2006;12558063430.0000
Lazio;Energia;2007;19243280470.0000
Lazio;Energia;2008;15464052810.0000
Lazio;Energia;2009;14108441090.0000
Lazio;Energia;2010;14219202180.0000
Lazio;Energia;2011;15901777710.0000
Lazio;Energia;2012;14666117760.0000
Lazio;Energia;2013;14260917310.0000
Lazio;Energia;2014;13720206080.0000
Lazio;Energia;2015;12763908640.0000
Lazio;Energia;2016;12479428800.0000
Lazio;Energia;2017;13841898990.0000
Lazio;Energia;2018;14434067180.0000
Lazio;Energia;2019;14753898540.0000
Lazio;Energia;2020;12600237350.0000
Lazio;Energia;2021;18077931930.0000
Lazio;Altre opere pubbliche;2000;13873380.0000
Lazio;Altre opere pubbliche;2001;13745580.0000
Lazio;Altre opere pubbliche;2002;12012990.0000
Lazio;Altre opere pubbliche;2003;12078450.0000
Lazio;Altre opere pubbliche;2004;13496240.0000
Lazio;Altre opere pubbliche;2005;14689490.0000
Lazio;Altre opere pubbliche;2006;24439920.0000
Lazio;Altre opere pubbliche;2007;23620640.0000
Lazio;Altre opere pubbliche;2008;28600390.0000
Lazio;Altre opere pubbliche;2009;19310150.0000
Lazio;Altre opere pubbliche;2010;21880110.0000
Lazio;Altre opere pubbliche;2011;36623000.0000
Lazio;Altre opere pubbliche;2012;45280880.0000
Lazio;Altre opere pubbliche;2013;16161740.0000
Lazio;Altre opere pubbliche;2014;17334120.0000
Lazio;Altre opere pubbliche;2015;15656950.0000
Lazio;Altre opere pubbliche;2016;14949120.0000
Lazio;Altre opere pubbliche;2017;8137000.0000
Lazio;Altre opere pubbliche;2018;10222020.0000
Lazio;Altre opere pubbliche;2019;9560230.0000
Lazio;Altre opere pubbliche;2020;8872200.0000
Lazio;Altre opere pubbliche;2021;9522210.0000
Lazio;Altre in campo economico;2000;4282701000.0000
Lazio;Altre in campo economico;2001;6788702400.0000
Lazio;Altre in campo economico;2002;8178890150.0000
Lazio;Altre in campo economico;2003;4825471110.0000
Lazio;Altre in campo economico;2004;7334438860.0000
Lazio;Altre in campo economico;2005;4361194680.0000
Lazio;Altre in campo economico;2006;6324464280.0000
Lazio;Altre in campo economico;2007;4921794830.0000
Lazio;Altre in campo economico;2008;6280993500.0000
Lazio;Altre in campo economico;2009;8532758740.0000
Lazio;Altre in campo economico;2010;8686348100.0000
Lazio;Altre in campo economico;2011;6017047840.0000
Lazio;Altre in campo economico;2012;16641067260.0000
Lazio;Altre in campo economico;2013;20766735880.0000
Lazio;Altre in campo economico;2014;21693837460.0000
Lazio;Altre in campo economico;2015;8490913870.0000
Lazio;Altre in campo economico;2016;12311337340.0000
Lazio;Altre in campo economico;2017;16031083530.0000
Lazio;Altre in campo economico;2018;5774709210.0000
Lazio;Altre in campo economico;2019;8242548680.0000
Lazio;Altre in campo economico;2020;12751009660.0000
Lazio;Altre in campo economico;2021;7393051540.0000
Lazio;Oneri non ripartibili;2000;4705009120.0000
Lazio;Oneri non ripartibili;2001;4875088720.0000
Lazio;Oneri non ripartibili;2002;4521992800.0000
Lazio;Oneri non ripartibili;2003;5093618570.0000
Lazio;Oneri non ripartibili;2004;3669589680.0000
Lazio;Oneri non ripartibili;2005;6096054090.0000
Lazio;Oneri non ripartibili;2006;5217577120.0000
Lazio;Oneri non ripartibili;2007;4581054050.0000
Lazio;Oneri non ripartibili;2008;12659118370.0000
Lazio;Oneri non ripartibili;2009;7410315210.0000
Lazio;Oneri non ripartibili;2010;5441424730.0000
Lazio;Oneri non ripartibili;2011;7560437800.0000
Lazio;Oneri non ripartibili;2012;9739391130.0000
Lazio;Oneri non ripartibili;2013;9535904300.0000
Lazio;Oneri non ripartibili;2014;9801481950.0000
Lazio;Oneri non ripartibili;2015;10772326930.0000
Lazio;Oneri non ripartibili;2016;10177143170.0000
Lazio;Oneri non ripartibili;2017;10236449600.0000
Lazio;Oneri non ripartibili;2018;10462871550.0000
Lazio;Oneri non ripartibili;2019;10053763090.0000
Lazio;Oneri non ripartibili;2020;10908325490.0000
Lazio;Oneri non ripartibili;2021;10270521080.0000
Trentino-Alto Adige;Amministrazione Generale;2000;739332410.0000
Trentino-Alto Adige;Amministrazione Generale;2001;933385020.0000
Trentino-Alto Adige;Amministrazione Generale;2002;873346660.0000
Trentino-Alto Adige;Amministrazione Generale;2003;952395480.0000
Trentino-Alto Adige;Amministrazione Generale;2004;993115740.0000
Trentino-Alto Adige;Amministrazione Generale;2005;1006778580.0000
Trentino-Alto Adige;Amministrazione Generale;2006;975558570.0000
Trentino-Alto Adige;Amministrazione Generale;2007;1017093530.0000
Trentino-Alto Adige;Amministrazione Generale;2008;1034400060.0000
Trentino-Alto Adige;Amministrazione Generale;2009;1112511400.0000
Trentino-Alto Adige;Amministrazione Generale;2010;1079850610.0000
Trentino-Alto Adige;Amministrazione Generale;2011;953672080.0000
Trentino-Alto Adige;Amministrazione Generale;2012;950355340.0000
Trentino-Alto Adige;Amministrazione Generale;2013;965927570.0000
Trentino-Alto Adige;Amministrazione Generale;2014;994182650.0000
Trentino-Alto Adige;Amministrazione Generale;2015;2443495850.0000
Trentino-Alto Adige;Amministrazione Generale;2016;1442834060.0000
Trentino-Alto Adige;Amministrazione Generale;2017;1116918840.0000
Trentino-Alto Adige;Amministrazione Generale;2018;1547593100.0000
Trentino-Alto Adige;Amministrazione Generale;2019;1527353560.0000
Trentino-Alto Adige;Amministrazione Generale;2020;1550395960.0000
Trentino-Alto Adige;Amministrazione Generale;2021;1584000370.0000
Trentino-Alto Adige;Difesa;2000;50970750.0000
Trentino-Alto Adige;Difesa;2001;78510200.0000
Trentino-Alto Adige;Difesa;2002;109733030.0000
Trentino-Alto Adige;Difesa;2003;54220220.0000
Trentino-Alto Adige;Difesa;2004;73925370.0000
Trentino-Alto Adige;Difesa;2005;75847630.0000
Trentino-Alto Adige;Difesa;2006;62307400.0000
Trentino-Alto Adige;Difesa;2007;58499120.0000
Trentino-Alto Adige;Difesa;2008;130140650.0000
Trentino-Alto Adige;Difesa;2009;138053820.0000
Trentino-Alto Adige;Difesa;2010;103479460.0000
Trentino-Alto Adige;Difesa;2011;42519870.0000
Trentino-Alto Adige;Difesa;2012;28356750.0000
Trentino-Alto Adige;Difesa;2013;47529090.0000
Trentino-Alto Adige;Difesa;2014;25522610.0000
Trentino-Alto Adige;Difesa;2015;62662820.0000
Trentino-Alto Adige;Difesa;2016;51486090.0000
Trentino-Alto Adige;Difesa;2017;51625910.0000
Trentino-Alto Adige;Difesa;2018;58750750.0000
Trentino-Alto Adige;Difesa;2019;54990730.0000
Trentino-Alto Adige;Difesa;2020;52437930.0000
Trentino-Alto Adige;Difesa;2021;54698930.0000
Trentino-Alto Adige;Sicurezza pubblica;2000;103011050.0000
Trentino-Alto Adige;Sicurezza pubblica;2001;111048330.0000
Trentino-Alto Adige;Sicurezza pubblica;2002;107117640.0000
Trentino-Alto Adige;Sicurezza pubblica;2003;121419740.0000
Trentino-Alto Adige;Sicurezza pubblica;2004;123191040.0000
Trentino-Alto Adige;Sicurezza pubblica;2005;128552380.0000
Trentino-Alto Adige;Sicurezza pubblica;2006;124375880.0000
Trentino-Alto Adige;Sicurezza pubblica;2007;120159030.0000
Trentino-Alto Adige;Sicurezza pubblica;2008;141639800.0000
Trentino-Alto Adige;Sicurezza pubblica;2009;155631720.0000
Trentino-Alto Adige;Sicurezza pubblica;2010;180382120.0000
Trentino-Alto Adige;Sicurezza pubblica;2011;198030400.0000
Trentino-Alto Adige;Sicurezza pubblica;2012;192392820.0000
Trentino-Alto Adige;Sicurezza pubblica;2013;177972020.0000
Trentino-Alto Adige;Sicurezza pubblica;2014;153886690.0000
Trentino-Alto Adige;Sicurezza pubblica;2015;156274790.0000
Trentino-Alto Adige;Sicurezza pubblica;2016;145072690.0000
Trentino-Alto Adige;Sicurezza pubblica;2017;147834840.0000
Trentino-Alto Adige;Sicurezza pubblica;2018;151498010.0000
Trentino-Alto Adige;Sicurezza pubblica;2019;168308190.0000
Trentino-Alto Adige;Sicurezza pubblica;2020;175772710.0000
Trentino-Alto Adige;Sicurezza pubblica;2021;171653340.0000
Trentino-Alto Adige;Giustizia;2000;25966490.0000
Trentino-Alto Adige;Giustizia;2001;22341670.0000
Trentino-Alto Adige;Giustizia;2002;29530320.0000
Trentino-Alto Adige;Giustizia;2003;33170350.0000
Trentino-Alto Adige;Giustizia;2004;37290160.0000
Trentino-Alto Adige;Giustizia;2005;43261270.0000
Trentino-Alto Adige;Giustizia;2006;45294610.0000
Trentino-Alto Adige;Giustizia;2007;34434660.0000
Trentino-Alto Adige;Giustizia;2008;49641750.0000
Trentino-Alto Adige;Giustizia;2009;53077000.0000
Trentino-Alto Adige;Giustizia;2010;48218190.0000
Trentino-Alto Adige;Giustizia;2011;47924330.0000
Trentino-Alto Adige;Giustizia;2012;46441840.0000
Trentino-Alto Adige;Giustizia;2013;50425800.0000
Trentino-Alto Adige;Giustizia;2014;45765960.0000
Trentino-Alto Adige;Giustizia;2015;46165450.0000
Trentino-Alto Adige;Giustizia;2016;44373090.0000
Trentino-Alto Adige;Giustizia;2017;43410350.0000
Trentino-Alto Adige;Giustizia;2018;45928530.0000
Trentino-Alto Adige;Giustizia;2019;48836050.0000
Trentino-Alto Adige;Giustizia;2020;47645570.0000
Trentino-Alto Adige;Giustizia;2021;49441890.0000
Trentino-Alto Adige;Istruzione;2000;494480440.0000
Trentino-Alto Adige;Istruzione;2001;594884960.0000
Trentino-Alto Adige;Istruzione;2002;585325640.0000
Trentino-Alto Adige;Istruzione;2003;718313950.0000
Trentino-Alto Adige;Istruzione;2004;669826670.0000
Trentino-Alto Adige;Istruzione;2005;700168660.0000
Trentino-Alto Adige;Istruzione;2006;712889070.0000
Trentino-Alto Adige;Istruzione;2007;740367140.0000
Trentino-Alto Adige;Istruzione;2008;763030360.0000
Trentino-Alto Adige;Istruzione;2009;859768700.0000
Trentino-Alto Adige;Istruzione;2010;859322970.0000
Trentino-Alto Adige;Istruzione;2011;852154960.0000
Trentino-Alto Adige;Istruzione;2012;823531470.0000
Trentino-Alto Adige;Istruzione;2013;791190990.0000
Trentino-Alto Adige;Istruzione;2014;741364620.0000
Trentino-Alto Adige;Istruzione;2015;751277900.0000
Trentino-Alto Adige;Istruzione;2016;772165330.0000
Trentino-Alto Adige;Istruzione;2017;745336480.0000
Trentino-Alto Adige;Istruzione;2018;779198780.0000
Trentino-Alto Adige;Istruzione;2019;715180350.0000
Trentino-Alto Adige;Istruzione;2020;784733320.0000
Trentino-Alto Adige;Istruzione;2021;847678170.0000
Trentino-Alto Adige;Formazione;2000;61721870.0000
Trentino-Alto Adige;Formazione;2001;53492460.0000
Trentino-Alto Adige;Formazione;2002;67388850.0000
Trentino-Alto Adige;Formazione;2003;64627310.0000
Trentino-Alto Adige;Formazione;2004;79812210.0000
Trentino-Alto Adige;Formazione;2005;98838240.0000
Trentino-Alto Adige;Formazione;2006;96149890.0000
Trentino-Alto Adige;Formazione;2007;96259960.0000
Trentino-Alto Adige;Formazione;2008;85453030.0000
Trentino-Alto Adige;Formazione;2009;96639520.0000
Trentino-Alto Adige;Formazione;2010;95344830.0000
Trentino-Alto Adige;Formazione;2011;81727470.0000
Trentino-Alto Adige;Formazione;2012;85563740.0000
Trentino-Alto Adige;Formazione;2013;91510640.0000
Trentino-Alto Adige;Formazione;2014;73079760.0000
Trentino-Alto Adige;Formazione;2015;66258220.0000
Trentino-Alto Adige;Formazione;2016;68128060.0000
Trentino-Alto Adige;Formazione;2017;66977390.0000
Trentino-Alto Adige;Formazione;2018;59940600.0000
Trentino-Alto Adige;Formazione;2019;59157580.0000
Trentino-Alto Adige;Formazione;2020;53387320.0000
Trentino-Alto Adige;Formazione;2021;64606260.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2000;34102220.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2001;41598640.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2002;47913840.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2003;62494700.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2004;79592890.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2005;82030980.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2006;88444290.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2007;73464250.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2008;72673360.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2009;63664740.0000
Trentino-Alto Adige;Ricerca e Sviluppo;2010;76416040.0000
